No,text,label
256,"Bu ayrıntılı makaleyi özetlersek; 24 Ocak kararları ve 12 Eylül dayatmaları ile Türkiye'de uygulamaya sokulan neoliberal ekonomik sisteminden çıkılmalı. 

https://t.co/Wfaav19ZVm",1
257,@BerlyDating @KenanTuncer161 Kimsin nesin Atlantik ötesinden neler diyorsun ..senin gibi ezbere konuşanlara artık cevap vermiyorum  çok lisanlı olacağına keşke az lisanla biraz bilgili olsaydın ??,1
258,"@yarennyillmaz Nispet yapmak için aradım, Atlantik okyanusundayım çekmiyo diyo nfjdjkdjdkdjdjkd",0
259,"Atlantik Okyanusu
büyüklük 4.5 MB (21 dk önce)
derinlik 10.0km 46.66°N 27.29°W
7 Ocak 2021 12:17:13 +03
#deprem https://t.co/vH30dbO9SN",0
260,"@herkesicinCHP Avrupa Atlantik sistemi; ""İran’ı etkisiz kılarak İsrail’in güvenliğine katkı.
Arap Dünyası’nı bölmek, Rusya ile Çin’i çevrelemek, Küresel güç mücadelesinde üstün gelmek,
Enerji arz tekelini elde tutmak,
Eğer,Türkiye engelse,hizaya sokulmalı ve gerekirse parçalanır.""

Düşman bu!",1
261,"Dinlemez hain biniciyi, soylu at nasıl parlarsa,
Attı gemini, kopardı dizginini, şahlandı arşa...
Gövde azgın sularla boğuşa boğuşa ileri atılınca,
Atlantik'e dökülenleri görmediniz mi?
Hani şu güvertede ağlayıp sızlananlar vardı ya,",1
262,"Atlantik ocakbaşı, 7c ocakbaşı, hadırlı restoran:) https://t.co/efxt6FUUQl",0
263,"Krize sebep olan bankacıları kurtarmak için Atlantik’in her iki yakasında 700-800 milyar dolar harcandı. Neden?
Çünkü ulus-devletler bankaların batmasını göze alamazlardı. https://t.co/mazL8VEAuP",1
264,Satış Danışmanı - Atlantik İplik ve Halı San.Tic.A.Ş. [Gaziantep - 16.03.2017] https://t.co/vk1LPHV76q,0
265,"Hocam onlara bu cevabı verin lütfen;

iki kutuplu (atlantik/varşova)dünyadan çok kutuplu dünyaya geçtik diyenler,yanılıyorsunuz.

yeni dünya iki kutuplu olacak

-Devletler paktı

-Devletsizler paktı https://t.co/amWayfCAOR",1
266,"Hal böyle olunca ABD’yi, İsrail’i ve Avrupa Birliği’ni arkalarına alıyorlar. ABD’nin piyon mevzilerinde görev yapıyorlar. Strateji ve siyasetleri Atlantik güdümlüdür. Büyük Ortadoğu Projesinin yıkıntı bekçiliğine soyunmuşlar.",1
267,@samiltayyar27 şuna bakar mısınız! şamil beyin bile mavi tıkı var ama turgay güler'in yok. cidden milli güvenlik atlantik ve avrupa birliği güvenliği tehlikede.,1
268,@_zeynepum_ Atlantik otesi örtülü mandacilar olur kendileri.Ama onlarda harcanan aparatlar olarak silinip giderler Tarih bile olamazlar.,1
269,@takatastronomi o top Atlantik e düştü zaten.,1
270,"Atlantik Okyanusu kıyısında yaşam çok sakin.

Life is calm near Atlantic Ocean.

#riodejan… https://t.co/aIxqjVZ9Ve https://t.co/eU9xBgiXib",0
271,"Atlantik ötesinin bütün hedefinin Recep Tayyip Erdoğan’sız bir Türkiye olduğunu vurgulayarak, Bu,7Haziran’dan sonra da Sayın Erdoğan’ı Külliye’ye hapsetme çalışmalarıyla tezahür etti.Bu çalışmalar hala devam ediyor.Milli devlet aklına itiraz 
https://t.co/GIhsDX30Na  @okuanlarsin",1
272,"Tebrikler
@Cihan_Haber:TÜBİTAK bilim olimpiyatında 120 madalyadan 64’ü Samanyolu,Yamanlar, Fatih ve Atlantik'in http://t.co/R9ZgnF0FQ9""",1
273,"TÜRKSAM uzmanı Şevket Apuhan ve Gazeteci Ceyhun Bozkurt “‘S-400 anlaşması, ABD’nin 70 yıllık planlarını tarumar edecek ve Türkiye’yi Atlantik düzeninden kurtaracak nitelikte” diyor. 
https://t.co/OUwl9usjXA",1
274,Kayıp denizaltından geldiği sanılan sinyaller umutlandırdı https://t.co/X1Rsdj7ZcF https://t.co/vq7MrqlV8U,0
275,"Bu natocuların, Atlantik'in dili. Yargı altın dönemini yaşıyor!!! https://t.co/LnUuICUGsq",1
276,"Yatırımınız Değer Kazansın!

Ödeme seçenekleri ve taksit avantajlarıyla Atlantik Fly’da son 15 daire! Detaylar için;

https://t.co/V31HqyyNuo
444 7661

#AtlantikYapı #AtlantikFly #Pendik https://t.co/wucyPbcnJx",0
277,"https://t.co/Mq24h7DH0c

Perinçek,""Merkez Bankası’nın bağımsızlığının tek bir anlamı vardır: Dünya sermaye odaklarına bağımlı olsun...İlgili ülkenin hükümetinin milli siyasetinin aracı olmasın! Merkez Bankası, milli ekonominin direnme aracı olmasın!”",1
278,"ANADOLU'DA SANAYİ YATIRIMI

Erensan Atlantik Yönetim Kurulu Başkanı Ali Eren değerlendiriyor https://t.co/xYUJ1qE5qI",0
279,"@superhaber @cyhnbzkrt Gara da her ne kadar şehitlerimizden dolayı bağrımız yansa da;
Yapılan operasyonda yakın zaman diliminde birçok ülke ajanı bölgede olduğu ve bunların nasıl gebertildiğini de duyduğunuzda şaşırmayın
Vesselam.

Gara: 1978’in devamında  Atlantik Paktı ve PKK https://t.co/NEw8p4QECt",1
280,"Tayyip Erdoğan düşmanlığı üzerinden siyaset yapıyorlar. Cumhurbaşkanına karşı olalım da Fetö ile de beraber oluruz, pkk'nin da yanına düşeriz diyorlar. Saflaşma nettir! Türkiye cephesinde olanlar ve Karşısında Atlantik cephesinde olanlar! https://t.co/mZr3I0oUXl",1
281,İbrahim Kalın Atlantik Konseyi'nde konuştu https://t.co/L9J7kQyirO https://t.co/p2LVIF3aSB,1
282,"@PrfDrBurhanKuzu Global Gücün ,projelerine karsı çıkarız debebilirmi?Bir işaret le,Atlantik ittifakına ,AB  ye bağlıyız diyenler   cıkabilir",1
283,"Bunun gibi kör batıcı, jöle kıvamında ki  herbokolog liboşlara o s400ler monte olsun. Bunlar kendini akıllı sanan felsefesini atlantik değerlerine sabitlemiş, kesinlikle sorgulamayan insanlar. https://t.co/wKSgEHjJCh",1
284,Atlantik Savaşı – Atlantic Rim 2013 Türkçe Dublaj 3D https://t.co/yc9wqDB49O,0
285,"Sırtlarını dayadıkları, kucaklarına oturdukları Atlantik cephesi dağlarına karlar yağıyor. Ama bu türden gönüllü körlüğün yada hainliğin çaresi yok. Son çırpınışları ve yok oluştan önceki son durakları. https://t.co/m73er4ARJa",1
286,@bernalacin35 Şu an Atlantik okyanusu üzerinde görünüyor canlı olarak YouTube üzerinden izlenebiliyor kendileri.,0
287,@abdullahkrdg @TanyerSonmezer Tel Aviv'de bir otel balkonunda akdenize bakarken yan balkondaki Amerikalı: burasi Atlantik mi Pasifik mi ? :),1
288,11 aylık dişi golden . satılık Atlantik pet shop,0
289,Atlantik Film 20. Yıl http://t.co/APuMmcgaxe,0
290,@shelbythoms Hastalık bahanesiyle ABD resmen Avrupa'yı işgal ederek olası bir 3. Dünya Savaşı için Atlantik ötesi savunma kalkanı hazırlıyor ve o savaşta Avrupa düşerse ABD'nin düşme ihtimali çok daha artar.,1
291,"@murattaylan72 Bence utanması gereken CHP değil böyle bir tweet atan siz olmalısınız. 
İmzaladıkları bildiri için "" atlantik kaynaklı, pkk ile aynı  cephe de, ihanet eden bir bildiri "" diyen perinçek'in yanında kimilerinizin bir zamanlar ne işiniz vardı, utanmadınız mı diye sorabildiniz mi?",1
292,"1941 - ABD Başkanı Franklin Roosevelt ve İngiltere Başbakanı Winston Churchill, Atlantik Sözleşmesi'ni yayımladılar. (Atlantik diyo abi olaya bak)

1945 - II. Dünya Savaşı sonunda Japonya kayıtsız şartsız teslim oldu. İmparator Hirohito, ülkesinin teslim olduğunu açıkladı.",1
293,"Ziyaretin amacının, AKP'nin, Erbil ile 'stratejik işbirliğini', Atlantik ötesi güçlerin çıkarlarını da",1
294,"#VatanPartisi Genel Başkanı Dr. Doğu Perinçek (@Dogu_Perincek):

- “Cepheler kurulmuştur. Atlantik Cephesi ABD ve İsrail var. Bizim tarafta; Türkiye, Rusya, İran, Orta Asya Türk Devletleri, bölgemizin Arap ülkeleri var.”
#ÇıkışYolu https://t.co/XZ1ofbUjNS",1
295,@atlantik_taysi @teroretavizyok_ Bide sanatçı yetişmiyormuş dirler,1
296,"@serkanstn_ Atlantik'ten bahsedince Türkiye'de deli ilan ediliyorsun iş bulamıyorsun, Stasi cart curt yapınca 'entelektüel' oluyorsun.",1
297,"Elma daki,armut taki Allah yazısını aramanıza gerek yok. Atlantik te çok nadir görünüyor. https://t.co/u5t1pdiRFk",1
298,"@zeynoo_banu @DincerSalim Benim için onlar bitti diyo, hepinizi kara listeye almış ,huysuz ,oya,  mis cad , atlantik martısı",0
299,Atlantik Okyanusu'nda rekor sayıda fırtına https://t.co/KPWCZTJ0rO,0
300,"10 Kız çocuğu, 10 yıl okusun diye Dilek Ergül Atlantik'i tek başına geçiyor! @radyocografika 'da anlatıyor! şimdi @ROCKFMTURKEY",1
301,Beyaz saray  atlantik sahilinlerinde ve guney eyaletlerinde petrol aramalarina izin verecek karsiliginda pazifik ve alaskada dondurulacak,0
302,Güzel ve bereketli bir gün diliyorum (@ Atlantik Luxury Rentals) http://t.co/LFmpn2mdyw http://t.co/wAtvq8uYhD,0
303,"@GULFA_ Ergenekon,Balyoz ve özellikle H.Avcı davalarını çok yakından takip ettim..Tümü de Atlantik patentli BOP kumpaslarıydı!",1
304,"Sağdan atlantik soldan yağmur, günaydın https://t.co/Bc0i89ygEB",1
305,Enerji sorunlarının masaya yatırılacağı Atlantik Konseyi Zirvesi İstanbul'da başladı ► http://t.co/plLdPB5lMs http://t.co/i2bkuGnmIZ,1
306,"Bugün 2004'te yaşanan Endonezya depreminin ve sonrasında yaşanan Tsunami felaketinin yıl dönümüydü. Afette 230 binden fazla insan ölmüştü. Deprem neticesinde oluşan tsunami dalgaları sadece Hint okyanusuna değil, silsileler halinde Atlantik ve Pasifik'e kadar ulaşmıştı. https://t.co/mNLCcDZJY3",0
307,"@baca0o @MetalTillDeathh Seneye haziranda 1 hafta fransadayiz , sana yakin londondan bnde atlantik okyanusu var sadece arada",0
308,"(haberturk) Yardım için açıldı, canını zor kurtardı - ""ROTA Atlantik Bağış Kampanyası"" kapsamında 10 kız öğrencini... http://t.co/NOhOTOKdlX",1
309,"Bermuda Şeytan Üçgeni'nin Gizemi ve Kardeşi; Güney Atlantik Garipliği 

••• https://t.co/Kt1nOU48pe https://t.co/xMn73CzCba",0
310,"#Arakan soykırımcısı Aung San Suu Kyi Teyze... Atlantik çetesi'nde yıllarca öptüler, sevdiler, Nobel ödülü verdiler. Şimdi uluslararası adalet mahkemesinde yargılayacaklar. Ne değişti arada? Çin’in doğal gaz borularına izin mi verdi? Tayland kanalına destek mi oldu? https://t.co/suDgFhUiHF",1
311,"@arzuarda_d Moda'nın kendi salonu vardı + cep, As, Reks, Kadıköy, Süreyya, Broadway, Hollywood, Ocak, Bahariye, Atlantik, Hakan, Tek, Kent, Feza, Kafkas... Bu arada Atlantis eskiden yoktu, sonradan açıldı.",1
312,"ANTARKTİKA'DAN KOPAN DÜNYANIN EN BÜYÜK BUZDAĞI!

Antarktika’dan 2017 yılında kopan ve Atlantik Okyanusu’nun güneyinde sürüklenen A68a adlı buzdağı, Kraliyet Hava Kuvvetleri tarafından görüntülendi. A68a buzdağı 4200 kilometrekare büyüklüğünde. https://t.co/0CADK91BP4",0
313,Tamer Korkmaz : Atlantik’in derin kanatları  https://t.co/b2KBkdzoxC #1şeysöyliyicegim #TekFarkNeBiliyorMusun https://t.co/ilYGI7yZnR,1
314,"@zefyry göring hitler in önüne yatmasa , atlantik şenlikli bir yer olabilirdi",1
315,"ODTÜ'lü araştırmacıların, 5 Ağustos'a kadar Atlantik Okyanusu'nda gerçekleştireceği araştırmalarla ilgili bilgiye https://t.co/FTTued8uI6 sayfasından ulaşabilirsiniz. https://t.co/jjMCvshOUk",0
316,"14) Önümüzdeki günlerde Erdoğan’ın MHP konusundaki tavrı, Atlantik ve Avrasya arasındaki tercihini ortaya koymakta belirleyici olacaktır.",1
317,"@YusufGenc_ Maalesef ABD, açgözlülük ve yamyamlıktan mürekkeb medeniyetinin belasını Türklerin elinden bulacak kadar şanslı olamayacak. Bugüne kadar içtimai bütünlüğünü Pasifik ve Atlantik okyanusu gibi iki tabii müttefikle koruyan ABD, öz evladı Doların ihanetine engel olamayacak.",1
318,"Prof. Dr. Anıl ÇEÇEN yazdı;
Türk devletini en son aşamada Türkçülüğün kurtardığı gerçeği görülerek hareket edilirse, Yeni Osmanlıcılık ile Atlantik emperyalizmi ya da İsrail Siyonizm’ine alet olma gibi bir durumdan Türk milleti kurtulabilecektir.
https://t.co/zcJnxXNmw9",1
319,@mehmettanskk @atlantik_taysi @ntvspor Şike olmadan alnının akıyla. Büyük Göz Göz...,1
320,"Sen bırak Akp seçmenini kendi tabanını bile kaybetme riskiyle karşı karşıyasın. Sen bizleri ""Ya Hdpkk'yı kabul edersiniz ya da RTE başta kalır ona göre ha!"" diyerek bizleri tehdit edip çaresiz bırakamazsın. Dinci&amp;Etnikçi hepsi aynı b.kun lacivertidir, Atlantik finoluğudur. https://t.co/AkOsF6NpNK",1
321,"Atlantik Pastanesi'dayım Tepebaşı, Türkiye'de https://t.co/zmsETOCyd4",0
322,"Suç dosyası bu kadar kabarık olan adeta "" vatana ihanet"" eden birinin kalkıp tehditlere başlaması garip bir durum.
Demek ki Atlantik ötesinden buyruklar geliyor.",1
323,"#deprem
Dünyada yeniay itim depremleri devam ediyor
5.9 Tonga
5.0 Atlantik Okyanusu
5.2 Rusya
5.7 Güney Sandwich Adaları
5.2 Tayvan
5.1 Kuzey Kutbu
Bugün 23:10 itibariyle yeniay 3.risk dalgası başlayacak. https://t.co/JAOAsXtDcE",0
324,Atlantik Okyanusu Seyahati Sıkıntıları - #SeyahatBlog https://t.co/0sFhuRvrEm #seyahat #gezi,0
325,"Türkiye elektrikli araç bataryası üretiminde Çinli firmanın radarında

Atlantik Konseyi Küresel Enerji Merkezi İklim ve İleri Teknolojiden S Direktör Vekili Livingston, ""Türkiye gibi zengin imalat ekonomisine sahip bir ülke, yerli batarya üretiminde stratejisini belirlemeli.""",1
326,"Ganalı sanatçı Kwame Atoko Bamfo, kölelik sırasında Atlantik Denizi'nde taşınırken boğulan atalarımızı anmak için bir gölde heykeller yaptı. https://t.co/fQDB77McQ8",0
327,"?? Barış Doster: ""ABD ve Çin arasındaki ticaret savaşları, Atlantik – Avrasya rekabetinin derinleştiğini de gösteriyor.""",1
328,RECEP TAYYIP ERDOGAN  da atlantik temsilcisi bunu bilmeyen yok ki https://t.co/0XkmzAHXw3,1
329,"@barisatay Milletvekili koltuğunda havalar nasıl, meclise girdiğinden beri hiçbir işe yaramayan klavye artisti?
Bizim ekmek teknemiz vatan, evet bizim ekmek teknemizi savunuyor.
Sizin ekmek tekneniz Atlantik 
Yallah Amerika'ya!",1
330,"İlk başta Atlantik Okyanusu boyunca batı yönünde ilerleyip 4 tur atacağımız ""Grumari Parkuru"" olarak adlandırılan bölgeye geliyoruz. Parkura girdiğimizde karşımıza arnavut kaldırımı taşlı yollar çıkıyor hemen ardından 1.3 kmlik %9.4 ortalama eğimli Grumari yokuşu+++",0
331,Atlantik'in iki yakasından Türkiye'nin görünümü | İbrahim Berk | 22 Ekim 2015 köşe yazısı https://t.co/gxP0OyHlAM @yenimesaj aracılığıyla,1
332,@selmanogut Atlantik ve AB ne derse O.Matrix de yaşatmak istiyorlar bu ülkeyi .Wake upppppppp...,1
333,"Saat : 13:00 / 18:00 arasın da gerçekleşecek.
Tam Güneş Tutulması, Güney Amerika, Antarktika, Pasifik Okyanusu, Atlantik Okyanusu'nun güneyi ve Afrika'nın güneydoğusundan izlenebilecek..??",0
334,"1500 ve 1866 yılları arasında Avrupalılar Amerika'ya yaklaşık 12,5 milyon köle Afrikalı taşıdılar, bunların yaklaşık 1,8 milyonları Orta Geçit'te öldü, cesetleri Atlantik'e atıldı.
#BatıMedeniyetiBarbarlıktır",1
335,"Atlantik Okyanusu'na sintine boşalttı, 2 milyon dolar para cezası aldı! https://t.co/q7YzZc8Bk9 https://t.co/CuUmhGa9Ve",0
336,Kral Atlantik'i aşıp birkaç yüz maske ateşlemiş Venezuelalı din kardeşlerimize. https://t.co/c0cV1f8sMJ,1
337,ABD'nin Suriye'den çekilme kararını yorumlayan Perinçek: Atlantik çağının sonuna geldik - Sputnik Türkiye https://t.co/XdFr3v1PvX,1
338,@utulu44 Atlantik Martısı bunu beğendi ??,0
339,"püskürtüyor beni dünyaya 
bırakıyorum zerreciklerime kadar emsin beni 
Atlantik ve Pasifik ve beş kıta 
koşmam gerek 
yetişmem gerek yazgıma",1
340,13 Aralık 1960 tarihinde oluşturulan Kurucu Meclis’te yer alan Tunaya Başkan Sözcülüğü görevini üstlenmiş ancak 1 Temmuz 1961 tarihinde Kuzey Atlantik Antlaşması Nezdinde Türkiye Daimi Delegeliğine atanması sonucunda görevinden istifa etmiştir.,1
341,‘Atlantik ötesi güvenliği için kritik bir zamandayız’ https://t.co/okio7W2cUP,1
342,Atlantik çetesinin son hali :) https://t.co/ymgjty2MkE,1
343,"@KANARYA71 @HayvanBakani @yazparov NEYSE SEN,GAZETEYİ BOŞVER,belli araştıramıyorsun. 
ULAŞABİLİYORSAN ALİ KOÇ'a sor bakalım bu konuda,Avrasya konsorsiyomu ile Atlantik Konsorsiyomu işin içindeler mi,Koç gurubu bu yapıların  hangisinin içinde diye sor zamanın olursa..
Ali başkanı destekle ama araştır.Sevgiyle kal..",1
344,"'Yaşamakta olduğumuz “virüs krizi” sağlık sistemlerini test etti. İtalya’dan İspanya’ya piyasacı, paracı, özelleştirmeci sistemler çöktü.' Bülend Kırmaca yazdı: İstikrar ve Kalkan
https://t.co/wEYOhYrWU4 

@bulendkirmaci #KöşeYazısı #AydınlıkÇarşamba #koronavirüs #Atlantik #Asya https://t.co/VRhJh3Lyta",1
345,"@ikoncuk Onların AMACI , geçen hafta Dış Politikada Atlantik ile Kuzey’den esen rüzgarlar arasında yaşanan soğukluğu, kamuoyuna hissettirmemek için gündemi değiştirmek.",1
346,BRICS ülkeleri Kuzey Atlantik çetesini rahatsız etmenin bedelini ödüyorlar.  https://t.co/cFzbB583ud,1
347,"7-Yarım asırdır içinde olduğum siyasi mücadelelerin bana öğrettiği bir şey var: Milletler ve birarada yaşayan halklar kendi meselelerini çözmezse birileri ta Atlantik ötesinden, Rus bozkırlarından gelir kapıya dayanır, ama bu hiçbir şeyi çözmez,herşeyi daha çözümsüz hale getirir.",1
348,Atlantik okeanda güclü zəlzələ olub https://t.co/69Iuz5YUJ4,0
349,@Besiktas Atlantik okyanusunun ortasında kalbim Beşiktaş diye atıyor.Hadi çocuklar be ??,0
350,"Her türlü milli proje hayata rahatça geçiriliyorsa,
Mavi Vatandan taviz verilmiyorsa,
Üretim ekonomisi kurulmuşsa,
Atlantik piyonlarına  Fetö ve PKK'ya geçit verilmeyip ordudan, polisimizden, devlet kurumlarından temizleniyorsa, 
#YargıAltınÇağında demektir!",1
351,@Kerim_HAS Ankara uzun zamandır Bosna-Hersek’in NATO üyeliğini desteklediğini demıyor. Diplomatları ancak “Euro Atlantik” entegrasyonlara destek veriyoruz demekte. NATO sözcüğü çıkmıyor.,1
352,Kılıçdaroğlu ve Devlet Bahçeli'nin kulaklarına bu isim fısıldanmış. İnterneti açtığınız zaman Atlantik ötesi ve Suudiler bayram yapıyor,1
353,"Genel Başkanımız Dr. Doğu Perinçek:

''Bu bildirinin Atlantik kaynaklı olduğu akıyor üzerinden, her tarafından akıyor. Mehmetçik bugün PKK'yla savaşıyor. Bildiride terörle mücadele ile ilgili bir cümle yok. Dolaylı olarak o bildiri PKK'yla da aynı cephede. '' #Müzakere https://t.co/XIABOY7lBY",1
354,RTE´den radikal bir dönüs beklemiyorum. Olsa bile göstermelik ve Atlantik esrafina mesaj niteliginde olur. Altyapisi olmaz..,1
355,"İlk kez Atlantik’e çıkarak ABD ve Britanya’yı ‘dehşete düşüren’ İran savaş gemileri, Rusya Donanması Günü’ne katıldı https://t.co/7AhrS1Dsrh",1
356,"HDP'li Ömer Faruk Gergerlioğlu'nun milletvekilliği düşürüldü.
Türkiye Cumhuriyeti'nin bölünmez bütünlüğünü hedef alan, Atlantik kuklası teröristlerin mecliste yeri yok!
#HDPkapatılsın!",1
357,@1881ATABABA Türk askerine kimse ateş açamaz açarsa karşılığını bulur ama esas tehlike Türkiye tekrardan atlantik planlarına dönüyor...,1
358,"""Türkiye Atlantik'in baskılarına boyun eğmeyeceğini bir kez daha göstermiştir.

Türkiye, Atatürk Devrimi'ni tamamlayacağı Avrasya iklimine yerleşmektedir.

S-400 bu sürecin savunma silahıdır.
S-400'ler yeni dünyanın kuruluşunu bildirmektedir.""

https://t.co/u7BnYHLHBj",1
359,"@mbdincaslan birde başına duginist yazsalarmış,kuzey atlantik paktını gönlüne kazımış birine yapılır mı bu hainlik",1
360,"Trumplomasi: 'Masaya oturmaya hazırız'
Suskun Dışişleri Bakanı Rex Tillerson, salı günü ilk önce Dışişleri Bakanlığı görevlileri ile bir belediye binasında toplantı yaptı, ardından Atlantik Konseyinde büyük bir siyasi konuşma yaptı

https://t.co/gkjtV62otf",1
361,Az önce bir fotoğraf paylaştı @ Atlantik Turkcell İletisim Merkezi https://t.co/b5iXbG3770,0
362,"sayfanın biri greta’nın agzından firtinali atlantik’i geç, deutsche bahn’da yer bulama demiş. bi alman da yer ayırtsaymış yazmış 0 şaka olduğuna emin gibiyim lol https://t.co/u8ma9cN4ES",1
363,Virgin Atlantik Uçağına Yanlış Montaj - http://t.co/L59eVs4UWa http://t.co/fPJVWozI94,0
364,"@FatmaSibelYkse1 @acikistihbarat Atlantik de Alman ekolü de milliyetçiliği, kimlik siyasetini pek sever antr parantez. Mesele bu değil. Mesele ülkenin kahir ekseriyetinin sınıf siyaseti yerine kimlik siyasetine teşne olması. Salakça bir durum, kusura bakmayın da. Bu durumu elbette fırsata dönüştürür birileri.",1
365,"""Saraydaki üç-beş zibidi zikirci geçicidir.!
Dünya ölçeğinde önemli ve güzel gelişmeler'de oluyor...
Atlantik'e karşı Asya ayağa kalkıyor.",1
366,"İran Koordinasyon Ordusu Başkan Yardımcısı Tuğamiral Habibullah Sayyari gazetecilere verdiği demeçte, Makran ileri üs gemisi ve Sahand Destroyeri'nin, ilk kez başka ülkelerde herhangi bir liman çağrısı olmadan Atlantik Okyanusu'na ulaştığını söyledi.

??  (@SefaDogan25) https://t.co/rIF4fMQPvG",1
367,"Northern Isle Of Skye bölgesinden Atlantik okyanusuna doğru bakarken kulaklarımızda bir kahramanlık öyküsünün notaları çınlasın. 

Dark Isle Piper's | The Gael
(Last Of The Mohicans Theme) https://t.co/eLFOUiGXqo",0
368,Atlantik'in her iki yakasında da dijital mahremiyet konusu çok sık manşetlerde. Biz henüz önemini kavrayamadık. https://t.co/PWFGtOK6OT,1
369,Avrupa futbolunda Atlantik Ligi yeniden gündemde #AA @anadoluajansi https://t.co/IUMRo8GnRu,0
370,"Yeni ipek yolu, petro-$ sistemine büyük zarar verir ve $ hakimiyetini sonlandırır. Kuzey Atlantik çetesi engellemek için her yolu deneyecek?? https://t.co/SakaA4PFJA",1
371,Atlantik Okyanusu alarm veriyor https://t.co/2NK3yvARv9 https://t.co/OxFeO7whnD,0
372,@atlantik_taysi @SimayTurkeri @AtillaSertell Bülent Arınç’a yapılacak suikastın aynısı oldu. Hepsi yalan kumpas. Suikastçı adresi aklında tutamıyor kağıda yazıyor. Üstelik suikast yapılacak insan başka şehirde olduğu zaman.,1
373,Atlantik Okyanusu yolu .....Norveç http://t.co/UYutfLkBTm,0
374,"Yeryüzünün ağırlık merkezi Atlantik dışına kayıyor.Bunu bilen ABD,duraklama döneminden gerileme dönemine geçişi engellemek için var gücüyle çılgınca şeylere girişiyor.Ama bu sefer  başaramayacak.Dünya ABD’yi daha da sınırlayacak,daraltacak,hareket edemez hale getirecek. https://t.co/ItSKTOgnnN",1
375,"@Dogu_Perincek Anlamak için önce gözbağlarını açmaları gerekiyor.
Türkiye, Atlantik sisteminden kopuyor ve Asya’da konumlanmaktadır.",1
376,"Genel Sekreterimiz Özgür Bursalı:

❝Cumhuriyet Halk Partisi, uzun süredir Atlantik mevzilerinde üstlendiği Türkiye karşıtı yıkıcı programını ve eylemlerini, karadan ve denizden sürdürmektedir.❞ https://t.co/wOWHUJBWKA",1
377,Atlantik le Pasifik güzel çocuk adı olur be,1
378,"Atlantik Cephesinde yer alanlar (Kılıçdaroğlu, HDP/PKK, Akşener, Gül/Davuoğlu) bundan sonra Türkiye siyasetinde  olamaz....",1
379,"Bu yemeyen, içmeyen, konuşmayan ama görevini kusursuz yapan “denizciye” gelenek icabı bir de isim verilirmiş. Şahsiyet sahibi teknenin ismi olduğu gibi rüzgâr dümeninin de var. Mesela Atasoy çifti Atlantik’i geçmeden hemen önce aldıkları rüzgâr dümenine Nazik ismini koymuşlar :)",1
380,"Atlantik cephesine karşı bir güneş olarak Avrasya doğuyor,doğmaktadır doğacaktır. Gelecekte güneş geçmişte olduğu gibi doğudan doğacaktır! Batının ışığı bir mecaz ve aldatmacadan ibarettir.
Berkay AKÇAY",1
381,"@fahrettinaltun Üstad, Türkiye bu ""atlantik sirkinin"" askeri kanadından çıkacağını sadece bir ima etsin yeter, böyle uzunca yazı yazmaya bile gerek olmaz.

15 Temmuz'u yönetenlere karşı farklı dille konuşmak lazım... Konuşuyoruz da...",1
382,"10-Zaten Montrö bir araç olarak kullanılmıştır. 
Atlantik uzantısını gizlemek, Atatürkçü bir kisve yaratmak için...",1
383,"bunlar artık seni aşar beyim,
sen atlantik ötesinin fatiklerini aydınlat 
müdürün geliş biçimini
cp nasıl dizayn edildi
onu anlat bize,
libya dünya amerika
bunlar reisin işleri
bayım
müdürü anlat bize. https://t.co/TE7Z23zBrl",1
384,Mehmet K. değil Atlantik Halının sahibi Bileç Kaplan'ın oğlu Mehmet Kaplan. Ehliyetsiz ve 210 promil alkollüyken hamile bir kadını öldüren Mehmet Kaplan. 17 yaşındaki Duygu'yu öldüren Mehmet Kaplan. #duyguicinadalet #duygudelenicinadalet #MehmetKaplanTutuklansın https://t.co/jCuSqQLUiZ,0
385,"?? #İtalya Başbakanı Giuseppe Conte, Kuzey Atlantik Antlaşması Örgütü'nün (#NATO) beyin ölümünün gerçekleştiği düşüncesine katılmadığını söyledi. 

https://t.co/XcwsEGvvQs https://t.co/5c22c1rwpY",1
386,@nihatsirdar Norveç' teki Atlantik Yolu' nu görünce bir kez daha duble yol yapanları protesto edesim geldi #ProtestoEdiyorum,0
387,Atlantik Okyanusu... Siz sormadan söyleyeyim. Titanik filminden unutmadığım bir sahne vardı.… https://t.co/OkPtJetB4Z,0
388,"@lordsinov Şiir bahanesini kim yarattıysa şu an ki mazbata oyununu da aynı güç yazıyor! Hep aynı Atlantik ötesi oyunlar bunlar! Düne kadar İmamoğlu'nu kimse tanımazken şimdi dünya tanıyor, Erdoğan gibi... Olup bitene ve olacaklara böyle bakmalı",1
389,@casusbelli1907 @sputnik_TR Zaten bu kararda onlara Atlantik tarafından dikte ettirildi..,1
390,Atlantik Okyanusunda Yüzmek http://t.co/Ef8hvxDb7B #seyahat #gezi,0
391,"Bir haftada inanılmaz artış! 37'den 450'ye çıktı

Haberi oku---&gt; https://t.co/SbzXe8EHxf https://t.co/Rom9C26o50",1
392,Mehmet K. değil Atlantik Halının sahibi Bileç Kaplan'ın oğlu Mehmet Kaplan. Ehliyetsiz ve 210 promil alkollüyken hamile bir kadını öldüren Mehmet Kaplan. 17 yaşındaki Duygu'yu öldüren Mehmet Kaplan. #duyguicinadalet #duygudelenicinadalet https://t.co/FClWsfV7YL,0
