No,text,label
162,"Biden, Tamamı Kadınlardan Oluşan Beyaz Saray İletişim Ekibini Açıkladı

https://t.co/YQlEsHneg2

#topuzgazetesi #topuzhaber #haber #kıbrıshaber #kktc #tc #kıbrıs #kuzeykıbrıs https://t.co/g6lMAYE6WR",1
163,"Bu saatten sonra bu papaz serbest kalırsa Beyaz Saray'ın ""ha şöyle "" muamelesine maruz kalırız. Papaz boyunu aştı.",1
164,"Çook Demokrat Biden yönetimi: 

Yüzlerce çocuğun binlerce insanın içler acısı durumunu KRİZ olarak niteleyen AP gibi ajanslara ültümatom verip sansür uygulatıyor!

Beyaz Saray, Associated Press ajansı, çalışanlarına bir mesaj gönderdi ve “kriz” ifadesini kullanmamalarını istedi.. https://t.co/PlbtS1XfGL",1
165,"@realDonaldTrump @Paula_White ??#ABD Başkanı @realDonaldTrump'ın kişisel papazı olan Evanjelik Paula White'a Beyaz Saray'da Kamu İrtibat Ofisi'nde görev verilmesi Amerikan basınında gündem oldu.

??https://t.co/UK9C10KmSQ https://t.co/tZktB2ai99",1
166,"?? ÖNENLİ;

ABD: Beyaz Saray'da Donald Trump öldü.

RUSYA: Nükleer Sızıntı nedeniyle Denizaltında çıkan yangında 14 Rus askeri öldü.

AVRUPA GÜVENLİK KONSEYİ: Olağandışı Hareketlilik. Olağanüstü toplantı

Bir şeyler oluyor dostlar ama ne?",1
167,Beyaz Saray'dan Esad'a: Kimyasal Silah Kullanırsa Bunun Bedelini Ağır Öder #nuhtv,1
168,"Türkiye’de darbeciler tutuklanırken Beyaz Saray Gülen örgütlerini ağırladı
https://t.co/oVBaJtohip https://t.co/B1TfSdrUSa",1
169,"Beyaz Saray'dan, federal kurumlara ırklarla ilgili “bölücü” eğitimlerin iptal edilmesi talimatı https://t.co/cXU0BmzzsI",1
170,Beyaz Saray'dan İran'a gözdağı https://t.co/D8YYpixD08,1
171,@HaciMehmetAlan2 @laiksokrates Beyaz Saray güzellik ve gelin Saray’ı Nusaybin Mardin (: helal amcama (:,0
172,Ya bir Ferrari'm bir Barbara palvin gibi Karım birde Ankara'daki beyaz saray gibi evim Sabancı kadar param olsun yeter valla bak ????,0
173,Beyaz Saray: Trump Erdoğan'a Gülen'in iadesi konusunda 'bir bakacağını' söyledi https://t.co/CMuxdNOYfh,1
174,"Beyaz Saray Ulusal Güvenlik Danışmanı Jake Sullivan, Putin'in Dış Politika Danışmanı ile iki ülke arasındaki ilişkileri ve Ukrayna sınırında gerçekleşenleri görüştü.
https://t.co/EsxzxwCq3f",1
175,"Joe Biden, tamamı kadınlardan oluşan Beyaz Saray iletişim ekibini açıkladı... https://t.co/X3PSgJo1UG --- #sondakika #haber #sondakikahaber #haberler",1
176,"????: Just an ordinary Day in White House.
????: Beyaz Saray da sıradan birgün.
.
Photo ??: If I am… https://t.co/SoSEzWGqnW",1
177,"Türkiye'nin Rusya'dan satın aldığı S-400 hava savunma sistemlerinin ilk parçalarının Ankara'ya intikal etmesinin ardından ABD medyası, Pentagon'un planladığı basın toplantısının Beyaz Saray'ın devreye girmesiyle ertelendiğini yazdı. https://t.co/QhIBqqTMFs https://t.co/QZLw3Tlnhn",1
178,"Trump, Beyaz Saray’dan ayrılırken konuştu;

“Türkiye’nin Suriye’de çok sayıda insan öldürmesini istemiyoruz, eğer gerekirse Amerika olarak yaptırımları uygularız”",1
179,Pardon ama Yemen’de Türk Gemisine yapılan saldırıyı biz neden Beyaz Saray’dan öğreniyoruz?,1
180,Beyaz Saray'dan kayyım tepkisi https://t.co/tJ8DpOKvAc,1
181,"Biden, anaktarlar koltugun altinda kalik beni ara. 

Trump

*** Biden, kapi kilitli oldugu icin Beyaz Saray'in kapisinda kalmis. https://t.co/aGPdhBYumI",1
182,"I'm at Beyaz Saray Residence - @zaradaam (Kütahya, Tavşanlı/Kütahya) http://t.co/NW8dNsIGQz",0
183,@ahmetcakar1 hocam.beyaz saray adam midir,0
184,"Beyaz Saray, Başkan Trump'ın bugünkü halka açık programlarının iptal edildiğini duyurdu",1
185,"@BirGun_Gazetesi Hey beyaz saray hadinizi bilin 
Reisi size yedirmeyiz 
????",1
186,"Ülkeler arası analiz için Our World in Data verilerini, ABD eyaletleri için Beyaz Saray covid-19 Ekibi verilerini kullanan araştırmacılar, yeni covid-19 vakaları ile tam olarak aşılanmış nüfusun yüzdesi arasındaki ilişkiyi 68 ülke üzerinde araştırdı.",1
187,Beyaz saray Sözcü'sü: #Suriye'de ki insani dramın ve ölümlerin nedeni rusya dır,1
188,I'm at Beyaz Saray Düğün Salonu https://t.co/Ih9OXitFcs,0
189,"ABD’den Tunus’a demokrasi çağrısı

Beyaz Saray, ABD Ulusal Güvenlik Danışmanı Jake Sullivan’ın Tunus Cumhurbaşkanı Kays Said ile dün bir telefon görüşmesi gerçekleştirdiğini açıkladı.

Alterntif link: ?? https://t.co/F9VhSHIvpF

?? https://t.co/icpixNaKiN https://t.co/FDQL1ooOK0",1
190,"@kaplaningozu Beyaz saray yıkılsın, gecekondu yapılsın :)",1
191,"@enginyuksel1982 @HalkTube sen de kususra bakma ama biraz bönsün!!! israfın önüne geçmek se konu; önce saraydan niye başlanmıyo diye düşünmen gerekmez mi?? ejder meyveleri, beyaz çaylar, her yıl %25-30 artan saray bütçesi.....",1
192,"Beyaz Saray/Kudlow: Hazine Bakanı Mnuchin, Temsilciler meclisi Sözcüsü Pelosi ile bugün koronavirüs yardımını konuşacak",1
193,"?? VİDEO HABER |   

?? Beyaz Saray önünde #GeorgeFloyd için yapılan 'adalet'  ‘eylemlerine polis müdahale etti

https://t.co/wHkU38KkXY https://t.co/axiejObYSp",1
194,@bugun http://t.co/v81OXQEcYn BEYAZ SARAY BAHÇESİNDE TÜRKÇE OLİMPİYATI YAPILDI,1
195,"Beyaz Saray’dan bir yetkili, Türkiye’de ev hapsinde tutulan rahip Andrew Brunson’un serbest bırakılmaması halinde Türkiye’ye başka ekonomik yaptırımların uygulanabileceğini söyledi. https://t.co/YPGwWEjBGA",1
196,Sosyalizm Trump’ı korkutuyor:  Beyaz Saray’da Kızıl Tehlike Raporu https://t.co/U0UGvAWhbv,1
197,"Trump, Beyaz Saray'dan taşınmaya hazırlanıyor. Nakliye kamyonu Beyaz Saray kapısında https://t.co/G1w6FvG73A",1
198,"@muzakeratyayin @can_atakli_ ABD Başkanın sözleri son sözler değildir,fazla güvenilmesin,son sözü beyaz saray kongresi söyliyecek, bekliyelim",1
199,"?? CNBC'nin haberine göre, Beyaz Saray artan benzin fiyatlarını dizginleyebilmek için OPEC+'tan üretimi artırmasını isteyecek",1
200,"Beyaz Saray'ın etrafını fareler kuşattı
Haberin Devamı=https://t.co/Banw7jQVGw

#haber 
#türkiye
#haber
#America 
#sondakika 
#SonDurumum 
#flaşhaber https://t.co/DeY1DZmbMF",1
201,"@4Suvariii 1) beyaz saray: ""erdoğan herşeyi kendisine yontan çıkarcı birisi"" 

2) beyaz saray: ""s-400'leri alma erdoğan"" 

3) s-400'leri çalıştıracak anahtar şifre putin'de",1
202,"??Beyaz Saray'da #ABD Başkanı Trump ile 12 Haziran Çarşamba günü bir araya gelecek olan #Polonya Cumhurbaşkanı #AndrzejDuda'nın ziyareti öncesinde ABD'de temaslarda bulunan Polonya Milli Savunma Bakanı Mariusz Blaszczak, ülkesinin 32 adet F-35 uçağı almaya hazır olduğunu söyledi. https://t.co/MENrQ8WFzP",1
203,"#SONDAKİKA
Beyaz Saray:

▪️“Bugün ABD vatandaşları ve süresiz oturma izni olan kişiler bir Katar Hava Yolları uçağı ile Kabil’den ayrıldı.”
▪️“Uçak Kabil’e güvenli şekilde indi.”
▪️“Taliban esnek, iş ciddiyetiyle ve profesyonel davrandı. Bu olumlu bir ilk adım.” https://t.co/dRdUHVJTdm",1
204,"beyaz saray homolarla dolu, siyonist mason gay partiler oluyor mudur",1
205,Bu fotoğraflar 1 saat önce #Washington DC'de Beyaz Saray önünde çekildi | #DCGaza #Gaza #GazaUnderAttack @BarackObama http://t.co/2wDYyzRhHy,1
206,I'm at Beyaz Saray Karasu in Sakarya https://t.co/fSiyhUTIxU,0
207,Beyaz Saray: Belarus'taki protestolar nedeniyle endişeliyiz https://t.co/fADBzfyu1Z https://t.co/njNDeIOgEk,1
208,Beyaz Saray'dan medyaya ambargo! İşte liste dışı kalan kanallar https://t.co/Ii9jAjmxR8,1
209,@nibenka Ortalık şapşal dolmuş.  Bu paylaşım malum iddianın Beyaz Saray'ca da desteklendiği tezini çürütmek için..,1
210,"Günaydınlar. Renkli, sağlıklı, eğlenceli ve şahane bir gün olsun. Hiç ummadığım  bir Beyaz saray haberiyle eğlendim meselâ. Bu Majör isimli köpek Bıden'n  bir barınaktan sahiplendiği görgüsüz, kavgacı, sevimli oğlu. Kırmızı halıya bile çişini yapan, gazeteci döven bir manyak. ÖG https://t.co/HjXaucWAtP",1
211,"FuatAvni, Davutoğlu'nun Erdoğan'ın arkasından iş çevirip Beyaz Saray'dan randevu istediğini yazdı.
Bugün haberlerde: https://t.co/1KoZAsFeTo",1
212,"soL: Önemli iddia: Sarraf soruşturmasındaki tanıklardan birisi Erdoğan'ın yakını
https://t.co/dzBKJ08OW8 https://t.co/Y7PX2TxWje",1
213,Beyaz Saray rating getirdi https://t.co/ieRhPI8IdH https://t.co/9jIgvhFzaa,1
214,Beyaz Saray: Nisanda Irak ile stratejik diyaloğumuzu yenileyeceğiz https://t.co/FL6bxAwRu9 https://t.co/gfd41O2ggb,1
215,"'Trump benden özür diledi' sözlerine Beyaz Saray'dan jet yalanlama
https://t.co/eJvBWU3Fml",1
216,1-Beyaz Saray'a göre ABD Başkanı Trump’ın 19 Mayıs tarihinde gerçekleştirmesi planlanan Riyad ziyaretinde @cbabdullahgul,1
217,"Erdoğan - Biden görüşmesi sonrası taraflardan ilk açıklamalar: Erdoğan - Biden görüşmesi sonrası Beyaz Saray'dan yapılan açıklamada ""Türkiye önemli bir savunma ortağı ve NATO müttefiği"" ifadeleri kullanıldı. https://t.co/EREq1MYdoT #Türkçe #SonDakika #Gündem https://t.co/RjFBlhVTUc",1
218,"Coronavirus: Beyaz Saray vazife gücü üyeleri kendini korumaya devam ediyor
https://t.co/hHZEizNRnV",1
219,Beyaz Saray'da neler olduğunu çok merak ediyorum ???? https://t.co/8DAl7UWX4Z,1
220,"Hazine ve Maliye Bakanımız @BeratAlbayrak: Ben bu ülkenin Cumhurbaşkanının Beyaz Saray'da onurlu duruşuna sayısız şekilde şahit oldum. 

#TamBağımsızEkonomi https://t.co/bqRKNI6AM6",1
221,Beyaz Saray Zirvesi @realDonaldTrump @RTErdogan hangi konuda anlaştılar? https://t.co/TexQCLEgNg… https://t.co/JMXSvzesta,1
222,Beyaz Saray’dan Türkiye Açıklaması https://t.co/Qc41vD0M9K,1
223,İsrail: Şimdi Beyaz Saray'da gerçek bir dostumuz var - 23.01.2017 : https://t.co/6WhpdDRWGG https://t.co/fTp2DZdBdJ,1
224,"Beyaz Saray'ın önünde ki kalabalık artmaya başladı.  

#ElectionDay #Election2020  #TRUMP2020ToSaveAmerica  #BidenHarris2020 https://t.co/17xPdfGMl1",1
225,Beyaz Saray'da yeni ayrılık ... https://t.co/fQHzYy83R4 ... #dikGAZETE @dikgazete,1
226,"Trump Mutlu

Donald Trump'ın sözcüsü Jason Miller, Eski ABD Başkanı için, ""Beyaz Saray'daki görev süresi sona erdikten sonra, Florida'da yaşadığı hayattan çok daha fazla keyif alıyor. Yıllar sonra ilk kez gerçekten rahat olduğunu görüyorum"" dedi. https://t.co/smowDd5A1M",1
227,"BOLTON'UN KİTABINA TEPKİ GÖSTERDİ

İletişim Başkanı Fahrettin Altun (@fahrettinaltun) eski Beyaz Saray yetkilisi Bolton'un kitabına sert tepki gösterdi https://t.co/AEfUwscx0F",1
228,Beyaz Saray'da YPG'ye silah kampanyası http://t.co/IWezmtx4Mr #turkey #türkiye,1
229,"Trump, Basın Sekreteri Sanders'in Beyaz Saray'dan ayrılacağını duyurdu https://t.co/bAufZhRJuI",1
230,Beyaz Saray kaynaklarına göre Trump'ın damadı Jared Kushner koltuğu barışçıl şekilde devretmesi için Trump'ı ikna etmeye çalışıyor.,1
231,"Rusların, Beyaz Saray bilgisayarlarını ""hack""lediği iddiası http://t.co/W72tT2AX0x",1
232,"Yılmaz POLAT: Washington'da Erdoğan'ın Cumhurbaşkanlığı'na aday olacağına kesin gözüyle bakılıyor.

Türkiye'yle... http://t.co/bOT3YOp0W0",1
233,Beyaz Saray'dan Yeni Brunson Açıklaması: Trump Türkiye'ye Çok Öfkeli - Kozmopolitik https://t.co/bP0A8hszrH https://t.co/7JnxuFjNgF,1
234,"CANLI BLOG | Beyaz Saray'ın etrafında olağanüstü güvenlik önlemleri alındı
https://t.co/ksrbMlU4Gg https://t.co/764eQoxJuk",1
235,"#SONDAKİKA Beyaz Saray, ABD Başkanı Donald Trump'ın koronavirüs testinin negatif çıktığını açıkladı 
https://t.co/Ton0F6Qa0y https://t.co/RdvoysLOmu",1
236,Beyaz Saray'dan Türkiye'ye destek açıklamas.. http://t.co/17f7hXBWTC,1
237,"Beyaz Saray, Türkiye’ye yaptırımları Salı günü Cumhuriyetçi senatörlerle görüşecek 
@boldmedya https://t.co/WKf3hALNMc",1
238,@denizdogramaci heee Amerika'da ki beyaz saray biz dekinin farkli olması lazım o yüzden Ak saray çok değişik ????????,1
239,Rıdvan Dilmen  #anlatbana #İyiSalladıkmı376  BedrinAslanları ÖzelHarekat Beyaz Saray #HodriMeydanBeyler #ff #tt link https://t.co/7MM8dwGkUk,1
240,Beyaz Saray Sözcüsü Earnest: Hava saldırısının meşrulaştırılabilir herhangi bir özrü olamaz https://t.co/ImEwmCUpY3 https://t.co/rqELVI4rJP,1
241,"https://t.co/FLwNTQFcBb
DONALD TRUMP İLE JUAN GUAİDO, BEYAZ SARAY’DA BİR ARAYA GELDİ https://t.co/NwcBIzO5cx",1
242,???????????????? (@ gündüz's  malikânesi(beyaz saray)) https://t.co/LxynGkQ7p1,0
243,"Bitcoin, ons altın fiyatını solladı!
Bankasız ve devletsiz para birimi Bitcoin, Trump’ın Beyaz Saray’daki ilk ayın… https://t.co/GWHspuCw60",1
244,Biden “Gerekirse ordu devreye girer” demişti! Trump’a yakın isimden “Beyaz Saray’ı bırakmayacak” iddiası: Yakıp kül eder https://t.co/d8fY37awuN,1
245,Beyaz Saray Önünde Soykırım İddialarına Türk bayraklı Protesto http://t.co/eYB3K8sXb4 @odaiicom aracılığıyla http://t.co/Z6AftmjnQM,1
246,"David Friedman: Trump İsrail'in Beyaz Saray'da oturacak en büyük dostu
https://t.co/BMq7uADOI2 https://t.co/MVF6pYuIU3",1
247,"#SONDAKİKA
İsrail ile Birleşik Arap Emirlikleri ve Bahreyn arasında varılan ""ilişkilerin normalleştirilmesine"" yönelik anlaşmalar, Beyaz Saray'da imzalandı. https://t.co/z2ZUSfnxNI",1
248,"Beyaz Saray Sözcülüğü tarafından yazılı olarak yapılan açıklamada ""ABD, #İran'daki barışçıl protestocuları desteklemekte ve tutuklanmalarını şiddetle kınamaktadır"" diyerek eylemleri üstlndi.
İranda meydna gelen olayların arksındnda yine küresel çete çıktı. https://t.co/uZDesQHj6d",1
249,"Beyaz Saray Ulusal Güvenlik Danışmanı John Bolton,

Venezuela'ya yönelik askeri müdahalenin kısa süre sürede gerçekleşip gerçekleşmeyeceği sorusuna

'Hayır, ama tüm seçenekler masada' yanıtını verdi. https://t.co/gEb9tdx6OE",1
250,Hükümet ve havuzun Büyükelçi Bass'i tek başına hareket etmiş gibi gösterip Beyaz Saray'la kötü olmama taktiği çöküyor. Karar devlet kararı. https://t.co/O4HYEiDYyZ,1
251,Biden Erdoğan'dan neden özür diledi? Beyaz Saray açıkladı... http://t.co/PH3zjwCWlO http://t.co/sTBkH8KEIP,1
252,"Kesin saldırı altında bu elektrikler, beyaz saray'da da kesildiğinde ruslar üstlenmişti bunu. https://t.co/tzJZIo9l1d",1
253,"@TebernKireci1 ABD'de İran ile mücadele için Türkiye ile ilişkilerin normalleştirilmesi tavsiye edildi. 

Jeffrey'nin Pentagon ve Beyaz Saray' sunduğu raporda İran'ı dengelemek için Türkiye'ye mecburuz.

Türkiye'nin Rusya ile sınırlı işbirliği görmezden gelinebilir.

SWAP İÇİN ÖN OLASI ŞART !",1
254,Beyaz Saray Sözcüsü: Bir hata yaptık@DEAS'i sollamış CIA! http://t.co/L0MvufjZGF,1
255,İl İl Temayül Yoklamaları http://t.co/L0l6U2b2Zf #DerbininRengi @akparti @amasyaygazetesi @amasyakent @amasyaninsesi #Beyaz Saray\\\'da,0
256,Beyaz Saray'ın çevresi tellerle çevrildi. Yetkililer herhangi bir tehdit duyumu almadıklarını ancak en kötü senaryoya karşı hazırlıklı olmak istediklerini söyledi https://t.co/YarP6JpMzC https://t.co/h6kNMuZ7Ng,1
257,Beyaz Saray'dan Türkiye'ye övgü https://t.co/fUjfzOVB60,1
258,Aslinda Avrupa ve Abd soyle soyluyor:Butun yaptiginiz isleri biliyoruz.Bunu Obama Beyaz Saray'da Erdogan'in yuzune soyledi denildi.,1
259,"https://t.co/HWmkFN1BL9
Beyaz Saray eski Başstratejisti: ABD için en büyük tehlike Türkiye. https://t.co/Ro862IZeIF",1
260,"Trampa'dan sonra ABD başkanı bir Çeyen Sui Mohawk ya da başka bir yerli kabileden olmalıdır. Beyaz Saray'ı Pentagon'u FBI CIA NSA ve NASA'yı kardeşleri akrabaları Afrika kökenliler ile doldurduktan sonra çakma Amerikanya'lılara ""Sepeti koluna herkes yoluna"" demelidir.??",1
261,"Beyaz Saray'dan Ukrayna'nın NATO üyeliğine destek
https://t.co/vRklinvtrR",1
262,Amerika Başkanı Donalt Trump ayağının tozu ile Cumhurbaşkanı Erdoğan'ı taklit etmeye başladı. Beyaz Saray'da 1.ŞERİF'ler toplantısını yaptı!,1
263,"#Haberler Beyaz saray sözcüsü, ""Gazze için endişe duyuyoruz"" dedi http://t.co/aDyRLkIjid",1
264,"Coronavirüsün etkileri ve yeni Kararlar;

-FED faiz oranını sıfıra indirdi.

-700 milyar USD lık parasal genişlemeye başladı

-500 Milyar USD'lık kısmı Hazine, 200 Milyar USD'lık kısmı Mortage Tahvili olmak üzere toplamda 700 milyar USD parasal genişleme

Beyaz Saray mutlu https://t.co/8XI3T7KTGi",1
265,"ABD'DEN ŞOK RAPOR LÜTFEN HERKES PAYLAŞSIN....??

ABD eski Başkanı Reagan’ın danışmanı Fein: “Beyaz Saray araştırma yaptı, Ermenilerin 2 milyon Müslüman Osmanlı’yı katlettiği ortaya çıktı. Ermeniler, kendi… https://t.co/nSSkQwRRn8",1
266,Beyaz Saray’dan İran için net mesaj: Duruşumuz değişmedi https://t.co/jowpBUnoVX,1
267,"Beyaz Saray: ABD ve Türkiye, Kabil Havaalanı konusunda mutabakata vardı
 https://t.co/lMCJy6Jouj",1
268,Tanıtım metodum ABD ve Beyaz Saray’da dikkat çekti. TC’NİN KENDİNİ ANLATMA SORUNU YOKTUR. ANTİKA METOT SORUNU VARDIR!  #ermenisoykırımı #tc https://t.co/9pjKCb4Atj,1
269,@CagdasUngor Bunda şaşacak bir şey yok bence. Çin başkanının ABD ziyaretini protesto etmek için Beyaz Saray önünde toplanan Tibetlilerin ellerindeki Tibet bayraklarında bile ‘Made in China’ yazıyordu!??,1
270,"@Steerpike__ @medyakoridoru Bence, beyaz saray doğu Avrupa zeki müren masasından :)",0
271,"Beyaz Saray, Amerikan Kongre Binası, Empire State Binası, Niagara Şelalesi so #LoveWins http://t.co/THytpUuUSR",1
272,"Gülcan Aslan Kimdir| Neden Zayıfladı https://t.co/BH5SAzj9iX 
Kılıçdaroğlu'nun MİT
Zorro 
Adalet Bakanlığı
Filistinlilere 
1 Ocak'tan
#Hamas Beyaz Saray'dan #KuduseSahipCik",1
273,İl İl Temayül Yoklamaları http://t.co/jXjphyxyyV #DerbininRengi @akparti @amasyaygazetesi @amasyakent @amasyaninsesi #Beyaz Saray\\\'da,0
274,@meral_aksener Beyaz Saray mı?,1
275,"#14yılyeter Beyaz Saray koridorlarında kurulan, BOP'un 'siyasal İslam' projesi ülkemizi viraneye çevirdi.",1
276,"Beyaz Saray Sözcüsü: Trump, Kongre tarafından onaylanan dördüncü bir koronavirüs yardım paketi istiyor https://t.co/q5MTKjUEec",1
277,Beyaz Saray’da LeBron James krizi büyüyor - https://t.co/XlM24we1Mi https://t.co/fOZNo7r1u6,1
278,Beyaz Saray: Nükleer müzakerelerde ilerleme kaydediliyor http://t.co/z8gfMhfsgm,1
279,"????ABD Dışişleri Bakanlığı, Başkan Joe Biden'ın Beyaz Saray'a gelmesinden bu yana türünün ilk örneği olarak Suudi Arabistan'a yarım milyar dolarlık askeri destek sağlama anlaşmasını onayladı(Reuters) https://t.co/g5jCUwgFs0",1
280,Beyaz Saray&amp;apos;da alarm http://t.co/8MajIhjNxS,1
281,Beyaz Saray'dan Türkiye açıklaması https://t.co/SEpXdYPNBz,1
282,"@michin_yeoca @Cyber_Witness @SedefKabas Senin hangi sarayı kastettiğini biliyoruz
Beyaz saray!
Bunu senin gibi bir çok ahmak dile getiriyor...
Peki sen hiç araştırdın mı
Orada ki başkan
O sarayda ne şartlarda yaşıyor
Böyle yaşayacaksa buyursun yaşasın.
Buyur oku!
Saçma salak gelip bilmeden yazma
https://t.co/MMAQLBVabs",1
283,"@cagrimutaf CNN'de canli yayin var, Beyaz Saray cevresinde toplanmis insanlari dagittilar, Wolf Blitzer kekeliyor su an oyle bir ortam ??",1
284,I'm at BEYAZ SARAY EVLERİ https://t.co/pFjBoie1DS,0
285,İl İl Temayül Yoklamaları http://t.co/pG8L0BhwB7 #DerbininRengi @akparti @amasyaygazetesi @amasyakent @amasyaninsesi #Beyaz Saray\\\'da,0
286,"Sanki isteseniz gidebileceksiniz!
Daha dün #Trump sizi mektubuyla dövüp hizaya sokmadı mı?

“Beyaz Saray’da“

#EnSinirOlduğumKelime 
Rusya Savunma Bakanlığı https://t.co/VI8RavkRhf",1
287,"Beyaz Saray'dan bir ayrılık daha

https://t.co/G5woRsapJq https://t.co/Gf6gaJH4pY",1
288,Beyaz Saray ve Cumhurbaşkanlığı`ndan görüşme açıklaması - https://t.co/A0J8X6nAj7 https://t.co/uT4Dq8dliD,1
289,"Joe Biden, Jens Stoltenberg’le Beyaz Saray’da görüştü https://t.co/NErdh1r1GG",1
290,Beyaz Saray'dan çok özel fotoğraflar https://t.co/ioFCdKapFP,1
291,"Beyaz Saray Fauci'yi hedef gösterdi, ABD karıştı https://t.co/0yewD5gb5D https://t.co/YmGky8nnc9",1
292,"Trump, Beyaz Saray iletişim direktörünü görevden aldı - https://t.co/Bb200Ucq00",1
293,"Yenilgiyi kabullenemeyen Beyaz Saray: Trump’ın itiraz süreci devam ediyor
https://t.co/BtZnEETVLC",1
294,Beyaz Saray'dan Rusya'ya yaptırım açıklaması,1
295,"@mert06160261 elden gideçek.SARAY giderse BİLAL'ıda yer bunlar.Kork usta kork.Güneş'e akın var akın..Güneşin zaptı yakın
Geliyor beyaz atlıl",1
296,Beyaz Saray Snapchat'te https://t.co/EwnPNyh3hJ https://t.co/fzEfmCkCN0,1
297,Beyaz Saray hepsi boş bunların ben bakarım piyasa sıcak paraya kaçmam ülkemden İranlı gibi çünkü benim ülkem Bir tanedir Uymam bunların salak amerika beynine ben Amerika kimmiş O özendiğiniz Sevgili Amerika rüyanız ?Aklınızı başınıza alınız artık !Umrum değil kimse sadece #Vatan,1
298,"ABD Başkanı Donald Trump, Beyaz Saray yakınlarındaki George Floyd protestolarına ilişkin açıklamalarda bulunarak ""Gizli Servis çok iyi iş çıkardı. Ulusal Muhafız ve DC polisi de. Bu iş onlar için çocuk oyuncağıydı"" dedi.
https://t.co/vfPAKqymcn https://t.co/NQT4xLwuC1",1
299,"Beyaz Saray ekonomi danışmanı Jared Bernstein enflasyonun yüksek kalmaya devam edebileceğini söyledi.

Fox Business",1
300,Beyaz Saray’daki Trump-Erdoğan görüşmesinde öne çıkan başlıklar https://t.co/PnX9D2iXOd,1
301,"Beyaz Saray, darbe girişiminden sonra Gülen'e yakın isimleri ağırlamış https://t.co/8GORo0gsxO",1
302,Beyaz Saray Sözcüsü Psaki: Trump’ı Twitter’da özlemiyoruz https://t.co/wU1LNTFe73,1
303,"I'm at Beyaz Saray Tesisleri in Adana, Türkiye w/ @erdogansatukbu https://t.co/090me0LtN6",0
304,"Ak Saray'ı istemezük ama Beyaz Saray'a hayran kalırız !!!
 #1Milyar370MilyonaYapılacaklar",1
305,@imptrex Kaynaklar gizli????‍♂️??‍♂️ ama Beyaz Saray toplantısı açıktı.,1
306,Ve bir dönemin sonu geldi… Trump Beyaz Saray’dan son kez çıktı https://t.co/yuJtXyXgLV #gazetesozcu @gazetesozcu aracılığıyla,1
307,"Trump’tan Biden'a Beyaz Saray'a girebilme şartı

https://t.co/arzPNX8zkN",1
308,Beyaz Saray‘dan önemli açıklama http://t.co/rm8RR0KJyI #Dünya @aksam_gazetesi aracılığıyla,1
309,#Israil #İran ile devam eden pazarlıkları dinleyip Beyaz Saray'a karşı Kongre'de karşı lobi yapmak için kullandı http://t.co/I0ccyKsbxQ,1
310,"Beştepe, Beyaz Saray ve Korku Anayasası
Taner TimurTarih: 

https://t.co/SSI0Nj24BG",1
311,Beyaz Saray'dan İran yönetimine “uyarı“ https://t.co/IoGu5FBa8l https://t.co/ezo31eRdRf,1
312,"Saraya hayal kırıklığını şirket mi yoksa Beyaz Saray mı yaşattı?
Can Ataklı

ŞAŞIRDIM

SARAYA HAYAL KIRIKLIĞINI... https://t.co/SaeFk6Rbkn",1
313,"Beyaz Saray, seçim kampanyası boyunca gazetecilerin baskı altında olmasından endişe duymuş. Sisi 4 bin kişiyi katlederken ne duydunuz?",1
314,"Beyaz saray' a bizim kızılay tırları, makarna ve kömür vermiş olabilir mi ?

Trump'ın açıklamaları 360 derece değişti. Nerdeyse ""gel pkk 'yı beraber vuralım"" diyecek.",1
315,@AlMayadeenNews Herhangi Msaalin Araplar karar olmadığını sadece Talmo konuşmak ve Sidhn Beyaz Saray kararını veren olduğunu,1
316,Beyaz Saray'da eşcinsel evlilik kutlaması http://t.co/YBbH8kov1t http://t.co/bY2aQeRcWv,1
317,"Beyaz Saray'da Bomba Alarmı
https://t.co/cdlvPzy5nS https://t.co/hHyBxiZdaM",1
318,"Beyaz Saray Sözcüsü McEnany, Twitter'da dün ünlü isimlerin hesaplarına yönelik saldırının ardından ABD Başkanı Donald Trump'ın Twitter kullanmaya devam edeceğini açıkladı https://t.co/le30GUgI4s",1
319,"ABD Başkanı Donald Trump, İsrail Başbakanı Netanyahu ile görüşmesi sırasında Beyaz Saray’ın sembolik altın renkli anahtarını hediye etti.

İsrail Başbakanı Netanyahu Trump’a “İsrail halkının kalbinin anahtarına sahipsiniz” sözleriyle teşekkür etti. https://t.co/Meu6hhJ5GT",1
320,"Çocuğu gibi tutmuş çekip götürüyor köpeği ??

#ElbetSonBulur #kırgınım #kadınolmak ABD'den Türkiye'ye Zekeriya Öz Beyaz Saray'da Bingöl'de 4,2 Burhan Kuzu #Çarşamba https://t.co/a1tBE5P5qV",1
321,"SON DAKİKA... Trump'a büyük şok! Beyaz Saray'da istifa!
ABD Başkanı Donald Trump'ın İletişim Direktörü Mike Dubke... https://t.co/NMGyD5rS5w",1
322,"Beyaz Saray sözcüsü @PressSec Ermeni soykırımını, Biden'ın adayken söz verdiği ""soykırım"" olarak etiketleme politikasında değişim ima etti. 

Büyük Felaket Anma günü Cumartesi ve Psaki o zamana kadar yönetimin daha fazla sözü olduğunu ancak şimdi ayrıntıya girmeyeceğini söyledi.",1
