No,text,label
233,"SKANDAL!
#China #Abd medya devlerini fonluyor Çin Komünist Partisince kontrol edilen İngilizce bir gazete olan China Daily
Kasım 2016'dan bu yana The Washington Post'a 4.6 milyon dolardan fazla ve The Wall Street Journal'a yaklaşık 6 milyon dolar ödedi . https://t.co/XYQe8CcvZw",1
234,"Biden ziyaretinden ne çıktı? 
SETA’nın Washington Araştırma Direktörü Kılıç Buğra Kanat
https://t.co/2wGiNcRByx https://t.co/IaJn7XqONH",1
235,"ABD ve İran, Viyana'da Nükleer Anlaşmayı Canlandırmak İstiyor
Benjamin Netanyahu'nun yolsuzluk davası ciddiyetle başlarken ve yeni bir hükümet kurma çabaları devam ederken, Washington ile Tahran arasındaki görüşmeler aslında şehirdeki en büyük gösteri.
https://t.co/RO5CLaw5ZX",1
236,@super_titiz buna da toplumun nabzını tutmak derler. Asıl duydukları Washington ve  Londra'da atan kendi kalplerinin sesidir.,1
237,"Diken: Kurtuluş Tayiz: Washington, Ankara’nın PKK’yla mücadelede başarılı olmasını istemiyor
https://t.co/HF1C1Y7H3t
#Günün11'i",1
238,Washington'da saldırıya uğrayan Ceren Borazan: Adalet istiyorum https://t.co/CpOZ0BSZiF @artigercek aracılığıyla,0
239,Washington'da göstericilere saldıran 2 Türk Kanada'yı terk etmiş! https://t.co/sRYzLU9wEG @aktif_haber aracılığıyla,1
24,#alemhaber Washington’daki Barış ve Dayanışma Yürüyüşü https://t.co/YqUM29mkvI,1
240,"TeVe'deki Sunumcu katılımcılara soruyor: 'Ne dersiniz? (Patlamaları kastederek) Bu olaydan sonra Orta Doğu'da kartlar yeniden dağıtılır mı?'. Cevabı ben vereyim. Beyaz Saray'da kartlar yeniden karıştırılıp dağıtmaya başlanmıştır bile. Ne de olsa, 'Washington Behind Closed Doors!'",1
241,Cemaatin Washington analistleri B.Saray sözcüsü Kirby ağzından Türkiye'ye üst düzey ziyaret yok diye geçiyorlardı. https://t.co/pllXpYNi33,1
242,"Rusya’dan Rojava’nın petrol anlaşmasına tepki: Uluslararası hukuk çiğnenmiştir

☑️Rusya, ''Bu, Washington’un işgalci bir güç olarak uluslararası hukuk standartlarını ve uluslararası insancıl hukuku sistematik olarak ihlal ettiği anlamına geliyor'' dedi..

https://t.co/l6pr5G5UId https://t.co/Qu0QEo3JED",1
243,Washington Times: ABD'nin Suriye'deki savaşa doğrudan katılması kaçınılmaz  - 02.07.2017 : https://t.co/TqcI2zzkxL https://t.co/jq8vRZkVJm,1
244,Türk Dışişleri: Terörle mücadelede terör örgütleri arasında ayrım yapılmaması elzemdir. Bu yaklaşım terörle mücadelede iki yüzlü uygulamanın yeni ve vehim bir örneğidir https://t.co/BfXf6O6mUD https://t.co/3ElAvykSJV,1
245,"YouTube'dan aşı karşıtı içerikler için yeni karar açıkladı

Sosyal medya devi YouTube, aşı karşıtı içerikler için kararını verdi. Reuters'ın Washington Post'a dayandırdığı habere göre, YouTube aşı karşıtı içeriklerin tümünü yasaklama kararı aldı.

#youtube #youtubekarar #covid https://t.co/popiLs1XYB",1
246,"Demokratlar Başkent Washington’un Eyalet Olması İçin Harekete Geçti

22 Nisan 2021 tarihinde Temsilciler Meclisi başkent Washington’a eyalet statüsünün verilmesini öngören tasarıyı oyladı.

https://t.co/VwsvCN6Fsj https://t.co/LgPRikH4gl",1
247,George Washington Köprüsünün adı 6 Ocak Demokrasi köprüsü olsun. #WashingtonDC #Amerika #biden #Trump #USA #WhiteHouse https://t.co/Me9SNwHGHA,0
248,"-Ankara'nın Washington ve Moskova diplomasi trafiği
-Güvenli bölgenin Türkiye için önemi
-Türkiye'nin Venezuela desteğinin dünyadaki yankıları

Basın Kartı, TRT Haber ve Spor Yayınları Dairesi Başkanı @yasartaskinkoc moderatörlüğünde @trthaber’de.

https://t.co/SNpSobgXdD https://t.co/W4whOa5qB6",1
249,@temmuz1071 Eğer bu mülteci grubunun içinde El Muhaberat ajanlarının olmadığını düşünüyorsanız size tavsiyem soğuk savaş döneminde Moskova-Washington göçmen ajanlar çekişmesini araştırmanız.,0
25,@apaci__ronaldo Tanrının kitabı. denzel Washington oynuyor,0
250,Bağdat ve Washington Görüşmeleri https://t.co/4O1aNCFSon @rasthabercom aracılığıyla,1
251,How Washington got Turkey's dictator so wrong https://t.co/qaKxs1PxkI @BV aracılığıyla,1
252,"Washington Gündemi - Dış Politika

""Biden’dan Netanyahu’ya Tansiyonu Düşür Çağrısı""

Gelen tepkiler üzerine Biden, Netanyahu’ya “gerilimi derhal düşürün” çağrısında bulundu.

https://t.co/uQDYOAHH4S https://t.co/ImDv1ljIAe",1
253,"Virginia, Washington DC'ye Ulusal Muhafız sevk etme kararı aldı.",1
254,@gbyspam Washington Post manşetten verdi mutlu musunuz!,1
255,Washington’da çok gizli “Esad’ı indirme” toplantısı Haberi Halkın Sesi http://t.co/vcC2fRnkAn Haber http://t.co/8ZcfKrC9N6,1
256,NBA normal sezonu bitiyor ve bence anca bu sezon 1 maçı canlı izleyeceğim. Saat 2'de Washington-Chicago maçı.,0
257,"Washington IŞİD Videolarını Sordu: Washington IŞİD Videolarını Sordu
AKP Hükümeti’nin internete örtülü ol... http://t.co/IJh5JkVZBk",1
258,"THY, Chicago, Washington, Hong Kong, Moskova ve Addis Ababa dışındaki tüm dış hat seferlerini 17 Nisan'a kadar durdurdu

#Koronavirüs #COVID19 

https://t.co/23iVWgG7Xy",0
259,"@Tokyo_3478 Gayet güzel ve sürükleyici bir filmdi.
Bence Denzel Washington un en zirve filmi bu.",0
26,"?? John Wall, Washington Wizards'dan ayrılmak istiyor. (The Athletic)

✍John Wall'ın sözleşmesi:
??20-21: $40,824,000
??21-22: $43,848,000
??22-23: $46,848,000

❓ Sizce, hangi takım almak ister?

?? @the45nba 

#nba #NBAFreeAgency #spor #haberler https://t.co/hnUaGn9fMk",0
260,TÜSİAD Washington Gündemi: 21 Eylül 2015 http://t.co/15Si3WOddg,1
261,"WP: ABD'nin Afganları geride bırakması ahlaki bir felaket

https://t.co/U0Y5wAHI3V

#ABD #Afganistan #Washington #Kabil #Biden #Pentagon #Taliban https://t.co/5BsojptqFn",1
262,"?????????????????? ???? ??????????????.
•
•
•
•
•
sonyalpha ??7??????
@sonyelectronics ???? 24-70???? ??/2.8 ????
#seattle #washington #pnw #visitseattle #seattlewa #seattlepulse #livewashington #seattlelife #pnwonderland #thatpnwlife… https://t.co/gvpTG5mOdv",0
263,"İran Savunma Bakanı Emir Hatemi, ABD'nin Venezuela'ya akaryakıt taşıyan İran'a ait petrol tankerlerine müdahale etmesi halinde Tahran'ın Washington'a yanıtının ""kesin ve kararlı olacağı"" uyarısında bulundu.",0
264,"""Washington, Türk sivil toplum kuruluşlarının kurumsal kapasitesini geliştirmek için ek kaynaklar tahsis etmeli...""",1
265,"@NeslihanCev Atı alan Washington'ı geçemedi galiba hocam, Amerikada bu çok da kolay degil sanırım ??",1
266,"Washington Post'ta Osmanlı Dönemi ve Sultanlarıyla ilgili farklı ve güzel bir makale. 

-Türkler olmasaydı Avrupa sanayi devrimini yapamazdı.
-Protestanlık olmaz sadece Katolik kalırdı.
-Amerikalılar bugün kahve içmiyor olurdu...
https://t.co/saKpAyETSM",1
267,"""Həbsxanada olmağımın səbəbi korrupsiyadır. Amma mənim yox, rejimin korrupsiyası""

""Bu, hakimiyyət və acgözlük... http://t.co/TXP4DLGHt0",0
268,Kapalı kapılar ardında Washington ????,1
269,Türkiye'den Washington Post'a tepki https://t.co/59vSnMdxUk https://t.co/I0GIN0fwWx,1
27,"20 sene gazetenin Washington temsilciliğini yapmışsın. Yazdığın, yaptığın, hatırda kalan bir tane haberin yok. İnsan bu kadar ağır bir yükün altında, ezilir. Utancından kapı dışarı çıkamaz, ama akıl öğretmeye gelince beyefendi en başta.",1
270,"????JP275.) ama, WASH DC muhabirlerinin (ki, DAN
-AHUDİSİDİR yani bildinz MUSSAT) elinden çıkma yazı şöle başlıyo;

Our story begins Wednesday last week in a house somewhere in Washington.

Outside it is humid and hot.
A woman closes the glass door to the house.",1
271,"Irak başbakanı ""krizi etkisiz hale getirmek"" için Washington ve Tahran'ı ziyaret edecek https://t.co/ISM6f1vpze",0
272,"Kongre binasındaki güvenlik görevlilerine vur emri verildi. Görevlilerin binayı basanlara silahlarını yönelttikleri görüldü.

Olayların akabinde Washington'da sokağa çıkma yasağı ilan edildi.

Körfez'de savaş beklerken, ABD iç savaşa bir adım daha yaklaştı.
2 https://t.co/AU1R7IeRiF",1
273,"İlk: Bodrum -İstanbul
Son: Frankfurt - İstanbul
En kısa: İzmir - İstanbul (23 dk)
En uzun: Tampa (FL) - Frankfurt (ALM)
Favori: Washington Dulles International Airport https://t.co/AXVzr3Sk0g",0
274,Washington Diplomacy Group adı altında darbe sonrası Türkiye aleyhinde faaliyetler yürüten ve lobi şirketleri kiralayan FETÖ'nun Vaşington kalesi kapandı. Hayırlı olsun. Tüm kaleleri birer birer yıkılacak..,1
275,Washington Auto Show'da teknolojiler ön planda http://t.co/Y3BqHDgzl1,0
276,"Washington Post’ta yer alan Matt O’Brien imzalı makalede olup bitenler için “Şimdiye kadarki belki de en aptalca kriz” yorumu yapılıyor

https://t.co/KkBlucKHqq",1
277,"5 dakikada ABD'yi dize getirip
Washington'da cuma namazı kılacak tipler 
var sosyal medyada
Yeter ki internet paketleri bitmesin !

#SAVASAHAYIR",1
278,@HsnBozkurt Berlin'e nota; Washington'a AOÇ'nden arazi!!!,1
279,Washington ‘Erdoğan’a çağrı’ mektubu yayınlandı! https://t.co/qaFF2KlG6y,1
28,"ABD'nin başkenti Washington'da, Corona virüsü salgını nedeniyle olağanüstü hal (OHAL) ilan edildi. ABD Başkanı Donald Trump da, sosyal medya hesabından yaptığı açıklamada, ""Ortak bir düşmanımız var Corona virüsü. Aslında dünyanın düşmanı"" ifadesini kullandı. https://t.co/oKnmhmVERr",1
280,ABD Sağlık Bakanlığındaki ‘bomba tehdidi’ nedeniyle Washington polisi alarma geçti https://t.co/RHOeU8q3Rg,1
281,"Pentagon, Washington'daki ulusal muhafızların görev süresini iki ay uzatma talebini değerlendiriyor https://t.co/u1IRNYq1Ig",1
282,12 saniye kala baya kötü bir düdükle maçı veriyordu Charlotte. Dönüşte PJ Washington faul alıp 2/2 attı. Indiana 4.5 saniye kala son hücumdan Sabonis'le boş dönünce Hornets kazandı,0
283,"New Orleans Pelicans 76-80 Washington Wizards
Son çeyreği güzel geçiyor maçın..
Golden State Warriors maçına kadar bu izlenebilir işte.",0
284,İki lider 13 Kasım’da Washington’da görüşeceklerini yeniden teyit etti - Almanya Haber - Berlin Haberler - Son Dakika Avrupa Haberleri https://t.co/gWdlQfNWOI,1
285,"@ahmetepik7 @madyaglizencisi Yerinden bildiriyorum. Malcolm X'in böyle bir sözü yok. Adamın asıl derdi siyah kimliğinin inşası ve kabul ettirilmesi zaten. Ama bir şekilde Amerika'da bulunmuş ve Denzel Washington'ın filmini seyretmiş İslamcı Türkler, olmadığı şekilde romantisize ediyor adamı.",1
286,"Mesebi ALEVI oldugu icin 1 yildir surekli hic izin kullandilirlmayan, Washington Buyukelciligi ascisi Metin Coskun gunluk izin kullanmak isteyince , yemekten tas cikti bahanesi ile buyukelci Serdar Kilic ve yardimcisi Sinan Ertay tarafindan tehdit edilerek zorla istifa ettirildi.",1
287,AK Parti heyeti Washington'daki temaslarını tamamladı: AK Parti Dış İlişkilerden Sorumlu Ge... https://t.co/MRx6o0IGm2 #البارجيل,1
288,O zaman bi Washington'u da gelmisken  görelim yolculuk baslar yol uzun.,1
289,"İslam Birliği, 1962'den beri Londra ve Washington hesabına Uluslararası İslamcı terörizmi yönetiyor. 
Hem Müslüman Kardeşler Cemaatiyle Arapları, hem de Nakşibendi tarikatıyla Türkleri ve Kafkasyalıları kapsıyor.",1
29,"Washington yönetiminin ""Güney Çin Denizi'nde ABD çıkarlarının korunacağı ve uluslararası suların savunulacağı"" açıklaması.",1
290,Zaharova: ABD Büyükelçisi’nin çağrılma nedeninin Washington’a doğru aktarılacağını umuyoruz https://t.co/Se4Mh1aGgZ @news_wdm aracılığıyla,1
291,"Washington Irving, “Sıradan insanların hevesleri, büyük insanların ise hedefleri vardır.” der.",0
292,"Rus askerleri Venezuela'ya indi!
Rusya'nın, askeri nakliye uçağı ile Venezuela'ya 100'den fazla asker ve 35 ton tıbbi malzeme gönderdiği iddia edildi.  Maduro, Washington'u ve muhaliflerin lideri Juan Guaido'yu kendisini öldürtmek amacıyla bir plan hazırladığını iddia etti.",0
293,IFLC Washington ayağı Kongre Kütüphanesi’nde yapıldı https://t.co/EUGjEpgaaE,0
294,"15 yıl ABD’de yaşadıysanız George Washington’a hakaret etmenin suç olmadığını, hatta insanların bazen dalga geçtiğini, zencilerin de köle sahibi olmasından dolayı onu sevmediğini de bilirsiniz. https://t.co/GpT7wWCVAz",0
295,"Washington Dc'de yurdumuzu okul müdürlerimizle ziyaret ettik,Amerika standartlarının çok üstünde oldukça konforlu bir yurt. https://t.co/70HVqMcxxA",1
296,"Hazine Bakanı Albayrak, dün Washington'daki toplantıda yabancı yatırımcıları ikna edemedi-Kaynaklar - https://t.co/JFytG61yKG",1
297,"Sırplar Bosna Hersek'te yeni bir ordu kuruyor Biden ve Washington hala uyuyor.

Neyse Allah'tan Trump gibi müttefik düşmanı, izolasyoncu değildi.",1
298,"Ibrahim Kalin guvenli bolgeye 2 Milyon Suriyeli getirebilmeleri icin Suriye ordusunun bolgeyi bosaltmasini istediklerini soylemis..Bu planin detaylari ABD ile  paylasilmis olmali ki Washington’daki siyasetciler, diplomatlar bu ise “etnik temizlik” diyorlar... https://t.co/mAsRwbZjAP",1
299,@fatihportakal Washington portakalı mı tarafsız ??????,0
3,"TÜSİAD heyeti 2 günlük temasları için ABD'de TÜSİAD heyeti 2 günlük temasları için ABD’deTÜSİAD heyetinindün başlayan temasları bugün de devam edecek. Türkiye’nin Washington Büyükelçisi Serdar Kılıç ile bir araya gelecek heyet, Brookings... https://t.co/UcZrf9vxZj",1
30,washington/ Burlington-abdyi herkes seviyor herkese öpücük verdigine göre çevresinde fır döndü kıskançlık savaşı başlar,1
300,"22 Kasım 1963 sabahı Washington D.C.'den Air Force One uçağı ile gelen başkan Kennedy ve eşi, sabah 09'da şehir merkezinde",1
301,"I'm at Aska Washington Resort &amp; Spa in Kızılağaç, Antalya https://t.co/3AK1t6v0Bc",0
302,"İsrailli gazeteci Yossi Melman: Mossad öldürdü! 

Diye bir tweet atmış sonra bu tweet'i silmiş!

İsrailli gazeteci Yossi Melman bakın nedemiş; Washington post yazarı Cemal Kaşıkçı'nın öldürülmesi/kaçırılması olayında Mossad'ın parmağı var.
İsrail Suud'lara yardım etti! https://t.co/mLvCV2UwLl",1
303,"“Washington oyalıyor, Ankara çok kızıyor gibi yapıyor ama işin zamana yayılması gerçekte sanki Türkiye’nin de işine geliyor”. 

Washington’un oyaladığı doğru da “Ankara çok kızıyor gibi yapıyor” nedir yahu? PKK/YPG’ye silah gidiyor. İnsaf. 

 https://t.co/S0CSJ7O8U6",1
304,Washington ve Telaviv Büyükelçileri İstişareler İçin Ankara'ya Çağrıldı https://t.co/SU1bJMR1Jr,1
305,"Erdoğan, Washington Fethullah Gülen'i Türkiye'ye teslim etmediği sürece Türkiye'nin de hapisteki Amerikalı rahip Andrew Brunson'u serbest bırakmayacağını söylemişti... - Hukuk Devleti?? ????
https://t.co/bwIj7P7owG",1
306,@erenerdemnet @fatihportakal Julia Roberts ve Danzel Washington'un büyük bir skandalı anlatan Pelican Brief filmini acilen izlemelisin,0
307,"Jeff Bezos, 9 Mayıs Perşembe günü, Washington DC’de gerçekleşen bir etkinlikte, havacılık ve uzay şirketi Blue Origin’in “Mavi Ay” isimli aya yerleşme projesine ait konsept çizimleri paylaştı.
https://t.co/4dDC7AfkrC",0
308,Washington Post da Trump'ın 'Yasaklı Listesi'ne Girdi https://t.co/4ZJsHuV1qs https://t.co/20OYyZuB36,1
309,Erdogan’s Washington Visit Overshadowed by Sanction-Buster’s Arrest |  https://t.co/ULY44EqK4X @sharethis aracılığıyla,0
31,"Türkiye’den Washington Post’a PKK tepkisi 
 #türkiye #ABD #Washington_Post #ışid #pkk #El_Kaide #AB  
 https://t.co/e6q2KURtcs https://t.co/A8I5jCybQa",1
310,"Washington Post: Suriye’de çaresiz insanların tek savunucusu Türkiye https://t.co/44XUp4bOwk

 #Idlib
#Serakip",1
311,"Film tavsiye 
Denzel Washington
Adalet 1
Adalet 2
??????",1
312,"Yansın Washington yıkılsın Pensilvanya 
Endişeyle değil keyifle izliyoruz?? https://t.co/H3j9yFVXjC",1
313,"ABD Adalet Bakanlığı, başkent Washington’da Kongre binasını basan Başkan Donald Trump destekçilerinden 15 kişiyi suçlu buldu.
https://t.co/C9ZDNgwN1d https://t.co/lyGglyzwQu",1
314,"Hürriyet, Washington Temsilcisi Cansu Çamlıbel'in 'Brunson pazarlığı' yazısını kaldırdı https://t.co/AyGQJyIdjH",1
315,"Budur; ""Ey Araplar, ey Müslümanlar! Asıl sorunumuz ne Washington ne de Siyonistler ile. Temel sorunumuz, Batının kendileri için bekçi köpeği olarak kullandığı hain Arap hükümetleriyle! Hainlerden kurtulunca dünyada hiç kimse toprak gasp edemez veya bizi gerçekten sindiremez."" https://t.co/Gh1tgL6REf",1
316,Washington Mystics K – Chicago Sky K maçını canlı izle http://t.co/4KB50ZOuUj #canlımaçizle,0
317,@gazetesozcu Washington merkezli bi kurumdan ne beklersin türkiyeyi 1 numara mı yapacaklardı,1
318,Ruhani: Washington Nükleer Anlaşmaya geri döner ve İran’a yönelik yaptırımları kaldırırsa müzakere masasına otururum.,0
319,Abd ne dost dur nede müttefik dir önce bunu kavramak gerekmez mi.Türk siyasi sistemini uzun yıllar dan beri Washington dan şekillendiren buna bütün askeri ve siyasi darbeler dahil böyle emperyal bir yapıdan ülkemiz lehine davranış beklemek tam bir aymazlık dır.,1
32,"Washington Institute: Kurdistan Bölgesi’ne herkesin ihtiyacı var

https://t.co/toSJ4jps5O https://t.co/5jPX8gAI7r",1
320,Washington Büyükelçimiz Kılıç  PBS kanalında Judy Woodruff  ı n  sunduğu  News Hour  programında Türkiye’nin tezini iy????,1
321,"Suriye’nin kuzeyinde bulunan Ayn İsa kampında tutulan yüzlerce IŞİD’li yakınının kaçtığı iddia edildi!

ABD Merkezli Washington Post gazetesinin haberine göre, bölgedeki yardım kuruluşları, kamplardaki 950 kadın ve çocuğun kaçtığını aktardı.

https://t.co/LSJWGgYrht https://t.co/lQ8MC9Ue4Y",1
322,"ABD’de yayımlanan Washington Post gazetesi, Suudi Arabistan Veliaht Prensi Muhammed bin Selman'ın ABD Başkanı Donald Trump'ı ""zayıf ve korkak"" gösterdiğini yazdı

https://t.co/joG7Jx1cki",1
323,"ABD’nin Orta Doğu’yu güvensiz bir ortama sürüklediğini savunan Ruhani, Washington yönetimini işledikleri suçlar nedeniyle özür dilemeye çağırdı
#TürkiyeBarışınAnahtarıdır",0
324,Post Edited: 02:00  Washington Wizards – Atlanta Hawks maçı canlı izle http://t.co/IIfgHoVikk,0
325,"Washington'daki düşünce kuruluşları, Erdoğan'ın niçin kendi ayağına sıktığını anlamaya çalışıyorlar
https://t.co/6hYAh08K3l

#AkpCocukları #kürsatayvatoglu #KatilCinTürkiyedenDefol #getir #Haftasonu #yenibirparti #porsche #MelihiDuyun #KayseriSusma #esnafımahkumetmeyin
#kaybolan",1
326,"Washington Post: Kushner, Rusya ile gizli haberleşme ağı kurmak istedi #nuhtv",1
327,"Washington Wizards, Marcin Gortat'ı Takas Edebilir. https://t.co/KFi92VNkxg",0
328,Birileri gereksiz gündemlerle uğraşırken BAU ABD Washington'da açtığı Üniversitede ilk mezunlarını gururla verdi http://t.co/UJAOAQprxu,1
329,"Wizards'tan dev adım!: NBA'de Washington Wizards, uzatmaya giden maçta Chicago Bulls'u deplasmanda 101-99... http://t.co/umeL4KRIA5",0
33,"https://t.co/ZQJlDx1DqO
Davutoğlu’nun Washington seyahati iptal edildi! https://t.co/gW1vVpLocR",1
330,"Ana merkezler, yani Londra,Paris,Tokyo,Washington vb zaten bilinirliği yüksek bölgeler olduğundan G-20'nin faydası daha az görünüyor.",1
331,"Karatay yine haklı çıktı, Karatay ne diyorsa 3 vakte kadar çıkıyor! 

2015 - 2018 --- ABD Hükümeti kolesterolün endişe kaynağı olmadığını kabul etti - yazı Washington Post -
*Kolesterol *… https://t.co/QaWzNFmPE8",0
332,"""Washington,10 Ekim. ABD Silahlı Kuvvetleri Komutanlığı Başkanı General John Murray, Rus silahlarının Amerikan meslektaşlarına üstün olduğunu söyledi. Onun sözleriyle Pentagon, Rusya ve Çin sistemlerinin menzil bakımından Amerika Birleşik Devletleri'ne üstün olduğunu kabul etti.""",1
333,"Washington Post gazetesi bilgisayar ve telefonların çocuklar üzerindeki etkisine dikkat çekmek için araştırma yaptı!
https://t.co/mMETd5y5eq",1
334,"ABD de Washington da bulunan Atatürk heykelini ermeni saldırılarından koruyan kardeşler...
#MedeniKanun https://t.co/l9WxO4gK4T",1
335,Ankara’nın kulağı Washington’da https://t.co/3aqhBX8WC1,1
336,"@kaankural 34-11 3. çeyrek sonucu, washington oyun içi istikrar problemi sürüyor",1
337,Oha bu da oldu! Washington DC'de olaylar bu boyuta gelirken Kılıçtaroğlu nerede diye soruyor akp grup başkan vekili. ?? https://t.co/pz8rQ11Kgl,1
338,SN Erdoğan Amerika'da ABD Protokol Genel Müdür Vekili Rosemerie Pauli ile Washington Büyükelçimiz Serdar Kılıç karşılamış. Hangi seviye bu?,1
339,Temsilcimiz Cedi Osman ve takımı Cleveland Cavaliers'a Washington Wizards karşısında başarılar dileriz. https://t.co/rOSOV2Mhsy,0
34,WB (Dünya Bankası):  Washington / ABD #kpss2022 #kpss2021,1
340,"@Turkbirligi5000 3 Kasim 2002 Akp Washington yaz bir zahmet google a.
Icazetin kralini gör.",1
341,ABD’nin başkenti Washington DC’de corona virüsü nedeniyle olağanüstü hal ilan edildi.,1
342,@sertac_aktan erzurum valiliği iptal etmiş washington ne alaka :D,1
343,"İran Dışişleri Bakanı Muhammed Cevad Zarif, ABD’nin milyarlarca dolarlık yeni gizli projesi olan kıtalararası nükleer füzeler (ICBM) geliştirmesine atıfta bulunarak Washington’u ‘ikiyüzlülük’ ile suçladı. https://t.co/OuuP20Oyf5",1
344,"Bu soruyu pekiştirmek için makalede, ""Washington'un #BringBackOurGirls'u hangi akılla IŞİD'in elinde #BringBackOurHumvees oldu?"" deniyor.",1
345,"Yıl 1963 - Martin Luther King, Washington DC Lincoln Anıtının önünde  meşhur 'Bir Rüyam Var' konuşmasını yapıyor. http://t.co/FtZBI5OaOV",1
346,Suudi Arabistan’ın Washington Büyükelçiliği Washington’daki Suudi vatandaşlarına ‘talimatlara uyma’ çağrısında bulundu https://t.co/V7eqNo3SD5,1
347,"@__zeyno_____ Yeni Bermuda Şeytan Üçgeni her biri ""özerk"" olan Vatikan, City of London ve Washington D.C. Bu üçgen ve içinde bulunan gizli ve son derece güçlü insanlar tüm dünyayı yönetiyorlar ve bilin bakalım ne? Onlar için biz garibanlar koyundan, köpekten, hayvandan bile daha değersiziz!",1
348,"Türkiye'nin ABD Büyükelçisi Kılıç #Washington'a gidiyor 
https://t.co/lvGHqutSjy",1
349,Zarif: “Trump bir savaş istemiyor fakat etrafında onu ‘Tahran karşısında güçlü bir Washington istiyoruz’ diyerek savaşa sürüklemeye çalışanlar var.”,1
35,"Ya Kahhar! Moskova'ya,Paris'e,Tel-aviv'e,Washington'a,Londra'ya öyle bir felaket ver ki,torunları atalarına yüzyıllar boyunca ağlasınlar.",1
350,"oluşturacak. Çin tarafı Alaska görüşmelerinde tutumunu açıkça ifade etse de, ABD tarafının bunu doğru bir şekilde yorumlayıp yorumlayamayacağı ve Washington'un Çin politikasını oluştururken ne kadar dikkate alabileceği henüz net değil+",1
351,Türkiye Washington Büyükelçisini Geri Çağırır mı? https://t.co/yEbE4OW5d5 https://t.co/PlTBmYZVNK,1
352,"ABD, iktidarı bırakmamak için her şeyi yapabileceğini gösteren bir faşistin darbe girişimine sahne oluyor. Dünyanın bütün halklarının iyi okuması gereken bir ders yaşanıyor.
#ABDdarbe
#Trump
#WashingtonDC
#Washington
#DictatorTrump https://t.co/HGpP3HnxZn",1
353,"Old Town Alexandria,  Washington DC bölgesinde en sevdiğim yerlerden biri ama bugün hava yurunemeyecek kadar sıcak http://t.co/mhwUfnZjhe",0
354,O değilde tarkandan ölürüm sana dinleyerek Washington'a gittim. Arada mfö falan da çalmadım değil.,1
355,"Ferguson gösterileri Washington’a sıçradı
New York ve Washington'da çeşitli gösteriler düzenlendi  #EricGarner http://t.co/w4WtreM0vs",1
356,"ABD'nin başkenti Washington'da yüzlerce kişinin katılımı ile gerçekleştirilen Kadınlar Yürüyüşü'nde ABD'nin dış politikası protesto edildi. Organizasyonun düzenleyicisi örgütlerin katkılarıyla hazırlanan bildirgede, ""En iyi imparatorluk, yok olmuş imparatorluktur"" denildi. https://t.co/GPJ5KyYUgl",1
357,"Biden’ın yemin töreninde görevli Ulusal Muhafızlar koronaya yakalandı

ABD’nin başkenti Washington’da, Joe Biden’ın yemin töreni için görev alan yaklaşık 200 Ulusal Muhafız’ın Kovid-19 testi “pozitif” çıktı. ABD’nin 46. Başkanı Biden’ın 20 Ocak çarşamba … https://t.co/Vx34HISrs2",1
358,@TRPardus Bolivar'ın ve Washington'un demokrasi-özgürlük anlayışlarının farkı zaten verdiğim örneğin temelini oluşturdu.,1
359,@AryanaSayeed Evet.. Aryana yine Washington'dan bildiriyor.,1
36,Biden’ın yemin töreni için Washington’daki Ulusal Muhafız sayısı 15 bini bulabilir #Abd https://t.co/m7CJTmAGBI,1
360,"Tacoma / Washington
Yaka numarası olmayan robokop polisler. 

 #TacomaProtests https://t.co/yZPUmW0CMN",1
361,@erenerdemnet haklısınız onların kiblesi washington,1
362,"Muhammed Ali'nin ailesinden Erdoğan'a büyük şok
Hürriyet Washington Temsilcisi: Muhammed Ali'nin ailesinden... https://t.co/xnlOtcISeJ",1
363,"ABD, Washington'da gizli bir plaj. http://t.co/AvYCgklQf3",1
364,"Çin Devlet Konseyi, bir yılı geride bırakan ABD ile ticaret müzakerelerine ilişkin, Washington yönetimini sürekli artan taleplerde bulunmakla suçlayarak, iki devletin orta yolda buluşması gerektiğini bildirdi https://t.co/1XXQuoHWyf https://t.co/NeNWsEk1eR",1
365,"❝Washington'ın yeni problemler yaratacak adımlardan kaçınması gerek❞

Çin Dışişleri Bakanı Vang Yi, ABD'lli mevkidaşı Blinken ile görüştü https://t.co/KvC5jYUPc4",1
366,10 milyar ne ki? ama rahibi Washington'da  apronda görmeden satmam. https://t.co/RlbQFMBubA,1
367,Soner Yalçın'ı gözaltına aldıran şikayeti kim yaptı. O isim şimdi Washington'da... http://t.co/hUZKYa6Mnq http://t.co/fgGqHscI0A,1
368,ABD'deki Türkler'den Washington Post'a tam sayfa ilan http://t.co/SUOyNrDgAN #AA #AA,1
369,Hürriyet Washington Temsilcisi: Türkiye'dekiler dahil Zarrab'ın tüm varlığına el konacak!,1
37,"Gerilim tırmanıyor: #Çin'in #Washington Büyükelçiliği'ne bomba tehdidi
 https://t.co/bPsuGz5OdP",1
370,@baaysac Portakal Washington'dandır inşallah,1
371,"""Örnek insan"" diye Gazi Mustafa Kemal Atatürk'ün büstünü Bükreş'e, Santiago'ya, Washington'a, Havana'ya, Mexico City'e, Caracas'a............ dünyanın bir çok ülkesin de varken! Bizde #OkuldaHeykeleHayır diyorsunuz ya... Heykelinden bile korkuyorlar ATAM! https://t.co/MF7tqLr4o2",1
372,Washington’da Örgütleşmeli Protesto.. Cuma günü ekiple olan globalizasyon toplantısında tartışalım bakalım,1
